mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,score_difference,total
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Shahid Afridi,94,3,14.2,40,1,40,2,34,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Shahid Afridi,96,3,14.3,38,1,40,4,32,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Shahid Afridi,97,3,14.4,39,1,40,5,31,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Shahid Afridi,98,3,14.5,36,1,41,5,30,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Shahid Afridi,98,3,14.6,35,1,41,5,30,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,98,4,15.1,34,2,41,5,30,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Mohammad Asghar,100,4,15.2,34,2,7,0,28,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Mohammad Asghar,101,4,15.3,35,2,8,0,27,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Mohammad Asghar,105,4,15.4,38,2,8,4,23,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Mohammad Asghar,106,4,15.5,38,2,8,5,22,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Mohammad Asghar,112,4,15.6,44,2,14,5,16,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,112,4,16.1,43,2,14,5,16,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,112,4,16.2,42,2,14,5,16,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,113,4,16.3,42,2,14,6,15,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Hasan Ali,113,4,16.4,42,2,14,6,15,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Hasan Ali,116,4,16.5,44,2,17,6,12,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,117,4,16.6,44,2,17,7,11,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Wahab Riaz,118,5,17.1,43,3,17,8,10,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mahmudullah,Wahab Riaz,118,5,17.2,43,3,17,0,10,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mahmudullah,Wahab Riaz,118,6,17.3,42,4,17,0,10,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Wahab Riaz,118,6,17.4,38,4,17,0,10,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Wahab Riaz,119,6,17.5,38,4,17,1,9,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Wahab Riaz,120,6,17.5,38,4,17,1,8,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Wahab Riaz,121,6,17.6,33,4,18,1,7,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Hasan Ali,121,7,18.1,32,5,18,1,7,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Hasan Ali,122,7,18.2,32,5,2,0,6,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Zulfiqar Babar,Hasan Ali,122,8,18.3,32,5,2,0,6,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Hasan Ali,123,8,18.4,32,5,3,0,5,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Umar Gul,Hasan Ali,124,8,18.5,32,5,3,1,4,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Hasan Ali,124,8,18.6,31,5,3,1,4,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Umar Gul,Wahab Riaz,125,8,19.1,31,5,3,2,3,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Wahab Riaz,125,8,19.2,29,5,3,2,3,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Wahab Riaz,126,8,19.3,29,5,4,2,2,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Umar Gul,Wahab Riaz,126,9,19.4,28,6,4,2,2,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,TS Mills,Wahab Riaz,127,9,19.5,29,6,4,1,1,128
1399,25/02/2017,Dubai International Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Wahab Riaz,128,10,19.6,30,6,5,1,0,128
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,4,0,0.1,4,0,4,0,119,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,4,0,0.2,4,0,4,0,119,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,4,0,0.3,4,0,4,0,119,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,8,0,0.4,8,0,8,0,115,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,8,0,0.5,8,0,8,0,115,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,9,0,0.6,9,0,9,0,114,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,13,0,1.1,13,0,13,0,110,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,13,0,1.2,13,0,13,0,110,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,14,0,1.3,14,0,14,0,109,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Mohammad Amir,14,0,1.4,14,0,14,0,109,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Mohammad Amir,14,0,1.5,14,0,14,0,109,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Mohammad Amir,15,0,1.6,15,0,14,1,108,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Sohail Khan,15,0,2.1,15,0,14,1,108,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Sohail Khan,16,0,2.2,16,0,14,2,107,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,16,0,2.3,16,0,14,2,107,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,20,0,2.4,20,0,18,2,103,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,22,0,2.5,22,0,20,2,101,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,22,0,2.6,22,0,20,2,101,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Usman Khan,22,0,3.1,22,0,20,2,101,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Usman Khan,22,0,3.2,22,0,20,2,101,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Usman Khan,26,0,3.3,26,0,20,6,97,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Usman Khan,27,0,3.4,27,0,20,7,96,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usman Khan,28,0,3.5,28,0,21,7,95,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Usman Khan,29,0,3.6,29,0,21,8,94,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Sohail Khan,33,0,4.1,33,0,21,12,90,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Sohail Khan,37,0,4.2,37,0,21,16,86,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BM Duckett,Sohail Khan,37,1,4.3,37,1,21,16,86,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Sohail Khan,38,1,4.4,38,1,21,1,85,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,39,1,4.5,39,1,22,1,84,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Sohail Khan,40,1,4.6,40,1,22,2,83,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Imad Wasim,41,1,5.1,37,1,22,3,82,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,41,1,5.2,37,1,22,3,82,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,42,1,5.3,38,1,23,3,81,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Imad Wasim,42,1,5.4,34,1,23,3,81,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Imad Wasim,42,1,5.5,34,1,23,3,81,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Imad Wasim,43,1,5.6,34,1,23,4,80,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Usama Mir,44,1,6.1,31,1,23,5,79,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usama Mir,45,1,6.2,32,1,24,5,78,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Usama Mir,47,1,6.3,33,1,24,7,76,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Usama Mir,47,1,6.4,33,1,24,7,76,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Usama Mir,48,1,6.5,34,1,24,8,75,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usama Mir,49,1,6.6,34,1,25,8,74,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,49,1,7.1,34,1,25,8,74,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,50,1,7.2,34,1,26,8,73,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Imad Wasim,52,1,7.3,36,1,26,10,71,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Hussain Talat,Imad Wasim,53,1,7.4,33,1,26,11,70,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,57,1,7.5,35,1,30,11,66,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Imad Wasim,57,2,7.6,35,2,30,11,66,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usama Mir,58,2,8.1,36,2,31,0,65,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Usama Mir,58,2,8.2,36,2,31,0,65,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Usama Mir,59,2,8.3,33,2,31,1,64,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usama Mir,60,2,8.4,33,2,32,1,63,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Usama Mir,60,2,8.5,32,2,32,1,63,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Usama Mir,61,2,8.6,32,2,32,2,62,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Sohail Khan,61,2,9.1,28,2,32,2,62,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Sohail Khan,61,2,9.2,24,2,32,2,62,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,SR Watson,Sohail Khan,61,3,9.3,24,2,32,2,62,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,62,3,9.4,24,2,32,0,61,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Sohail Khan,63,3,9.5,24,2,32,1,60,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Sohail Khan,67,3,9.6,27,2,36,1,56,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usama Mir,68,3,10,27,2,36,1,55,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usama Mir,70,3,10.1,29,2,36,3,53,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usama Mir,76,3,10.2,34,2,36,9,47,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usama Mir,78,3,10.3,36,2,36,11,45,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usama Mir,79,3,10.4,37,2,36,12,44,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usama Mir,85,3,10.5,42,2,42,12,38,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usama Mir,85,3,10.6,41,2,42,12,38,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usman Khan,86,3,11.1,41,2,42,13,37,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usman Khan,87,3,11.2,40,2,42,13,36,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usman Khan,89,3,11.3,42,2,42,15,34,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usman Khan,90,3,11.4,42,2,42,16,33,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usman Khan,91,3,11.5,42,2,43,16,32,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usman Khan,93,3,11.6,44,2,43,18,30,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,93,3,12.1,43,2,43,18,30,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,97,3,12.2,45,2,47,18,26,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,98,3,12.3,45,2,48,18,25,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Mohammad Amir,99,3,12.4,42,2,48,19,24,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Mohammad Amir,100,3,12.5,43,1,49,19,23,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Mohammad Amir,101,3,12.6,43,1,49,20,22,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,BJ Haddin,Usman Khan,101,4,13.1,43,2,49,20,22,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,DR Smith,Usman Khan,101,5,13.2,42,3,49,0,22,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Shadab Khan,Usman Khan,103,5,13.2,43,3,1,0,20,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Usman Khan,105,5,13.3,45,3,2,1,18,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Usman Khan,111,5,13.4,50,3,8,1,12,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Usman Khan,111,5,13.5,50,3,8,1,12,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Usman Khan,112,5,13.6,51,3,9,1,11,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Mohammad Amir,113,5,14.1,52,2,10,1,10,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Shadab Khan,Mohammad Amir,115,5,14.2,53,2,10,3,8,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Shadab Khan,Mohammad Amir,121,5,14.3,58,2,10,9,2,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Shadab Khan,Mohammad Amir,121,6,14.4,54,3,10,9,2,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Mohammad Amir,123,6,14.5,55,3,12,0,0,123
1400,26/02/2017,Dubai International Cricket Stadium,Islamabad United,Karachi Kings,Misbah-ul-Haq,Mohammad Amir,123,7,14.6,53,4,12,0,0,123
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Hasan Ali,4,0,0.1,4,0,4,0,196,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Hasan Ali,4,0,0.2,4,0,4,0,196,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Hasan Ali,4,0,0.3,4,0,4,0,196,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Hasan Ali,8,0,0.4,8,0,8,0,192,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Hasan Ali,9,0,0.5,9,0,9,0,191,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Hasan Ali,13,0,0.6,13,0,9,4,187,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,13,0,1.1,13,0,9,4,187,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,13,0,1.2,13,0,9,4,187,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,17,0,1.3,17,0,13,4,183,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,21,0,1.4,21,0,17,4,179,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,22,0,1.5,22,0,18,4,178,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Mohammad Asghar,23,0,1.6,23,0,18,5,177,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Hasan Ali,23,0,2.1,23,0,18,5,177,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Hasan Ali,23,0,2.2,23,0,18,5,177,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Hasan Ali,29,0,2.3,29,0,18,11,171,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Hasan Ali,30,0,2.4,30,0,18,12,170,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Hasan Ali,31,0,2.5,31,0,19,12,169,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,LJ Wright,Hasan Ali,31,1,2.6,31,1,19,12,169,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,33,1,3.1,33,1,21,0,167,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,35,1,3.1,35,1,21,0,165,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,CJ Jordan,37,1,3.2,37,1,21,2,163,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,CJ Jordan,38,1,3.3,38,1,21,3,162,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,38,1,3.4,38,1,21,3,162,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,39,1,3.5,39,1,22,3,161,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,CJ Jordan,40,1,3.6,40,1,22,4,160,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,41,1,4.1,41,1,22,5,159,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,41,1,4.2,41,1,22,5,159,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,41,1,4.3,41,1,22,5,159,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,42,1,4.4,42,1,23,5,158,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,43,1,4.5,43,1,23,5,157,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,44,1,4.6,40,1,24,5,156,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Wahab Riaz,48,1,5.1,44,1,28,5,152,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Wahab Riaz,49,1,5.2,45,1,29,5,151,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Wahab Riaz,50,1,5.3,42,1,29,5,150,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Wahab Riaz,51,1,5.4,42,1,30,5,149,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Wahab Riaz,57,1,5.5,44,1,30,11,143,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Wahab Riaz,59,1,5.5,46,1,30,12,141,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Wahab Riaz,59,1,5.6,46,1,30,12,141,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,60,1,6.1,43,1,30,13,140,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,61,1,6.2,40,1,31,13,139,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,62,1,6.3,40,1,31,13,138,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Mohammad Asghar,63,1,6.4,40,1,32,13,137,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,69,1,6.5,46,1,32,19,131,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Asghar,75,1,6.6,52,1,32,25,125,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Shahid Afridi,79,1,7.1,50,1,36,25,121,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Shahid Afridi,85,1,7.2,55,1,42,25,115,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Shahid Afridi,91,1,7.3,60,1,48,25,109,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Shahid Afridi,92,1,7.4,61,0,49,25,108,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Shahid Afridi,93,1,7.5,60,0,49,26,107,200
